Pot.ID,Species.combo,Density,Density.bin.adjusted,Trtmnt.replicate,Species,Final.density,Starting.density,Competitor.ID,Conspecific.abundance,Rel.freq,Plant.rep.unique,Plant.replicate,Height,Biomass.plant,Biomass.sp,Finalcount.sp,Budding.binomial,Repro.count.sp,Number.flowers.plant,Mean.biomass.plant,Root.biomass.sp
Wa.Ac.H.2,Wa.Ac,H,mix.high,2,W.acuminata,26,50,A.cupaniana,50,0.83,Wa.Ac.H.2.7,7,105,0.02,2.2641,26,1,16,2,0.0870807692,
Wa.Ac.H.2,Wa.Ac,H,mix.high,2,W.acuminata,26,50,A.cupaniana,50,0.83,Wa.Ac.H.2.8,8,120,0.04,2.2641,26,1,16,1,0.0870807692,
Wa.Ac.H.2,Wa.Ac,H,mix.high,2,W.acuminata,26,50,A.cupaniana,50,0.83,Wa.Ac.H.2.9,9,197,0.05,2.2641,26,1,16,3,0.0870807692,
Wa.Ac.H.2,Wa.Ac,H,mix.high,2,W.acuminata,26,50,A.cupaniana,50,0.83,Wa.Ac.H.2.10,10,88,0.02,2.2641,26,0,16,0,0.0870807692,
Wa.Ac.H.2,Wa.Ac,H,mix.high,2,W.acuminata,26,50,A.cupaniana,50,0.83,Wa.Ac.H.2.11,11,180,0.1471,2.2641,26,1,16,4,0.0870807692,
Wa.Ac.H.2,Wa.Ac,H,mix.high,2,W.acuminata,26,50,A.cupaniana,50,0.83,Wa.Ac.H.2.12,12,112,0.076,2.2641,26,0,16,0,0.0870807692,
Wa.Ac.H.2,Wa.Ac,H,mix.high,2,W.acuminata,26,50,A.cupaniana,50,0.83,Wa.Ac.H.2.13,13,193,0.1489,2.2641,26,1,16,2,0.0870807692,
Wa.Ac.H.2,Wa.Ac,H,mix.high,2,W.acuminata,26,50,A.cupaniana,50,0.83,Wa.Ac.H.2.14,14,135,0.0361,2.2641,26,1,16,1,0.0870807692,
Wa.Ac.H.2,Wa.Ac,H,mix.high,2,W.acuminata,26,50,A.cupaniana,50,0.83,Wa.Ac.H.2.15,15,187,0.1514,2.2641,26,1,16,5,0.0870807692,
Wa.Ac.H.2,Wa.Ac,H,mix.high,2,W.acuminata,26,50,A.cupaniana,50,0.83,Wa.Ac.H.2.16,16,225,0.1786,2.2641,26,1,16,9,0.0870807692,
Wa.Ac.H.2,Wa.Ac,H,mix.high,2,W.acuminata,26,50,A.cupaniana,50,0.83,Wa.Ac.H.2.17,17,145,0.1912,2.2641,26,0,16,0,0.0870807692,
Wa.Ac.H.2,Wa.Ac,H,mix.high,2,W.acuminata,26,50,A.cupaniana,50,0.83,Wa.Ac.H.2.18,18,65,0.0101,2.2641,26,0,16,0,0.0870807692,
Wa.Ac.H.2,Wa.Ac,H,mix.high,2,W.acuminata,26,50,A.cupaniana,50,0.83,Wa.Ac.H.2.19,19,173,0.214,2.2641,26,1,16,4,0.0870807692,
Wa.Ac.H.2,Wa.Ac,H,mix.high,2,W.acuminata,26,50,A.cupaniana,50,0.83,Wa.Ac.H.2.20,20,107,0.0275,2.2641,26,1,16,1,0.0870807692,
Wa.Ac.H.2,Wa.Ac,H,mix.high,2,W.acuminata,26,50,A.cupaniana,50,0.83,Wa.Ac.H.2.21,21,77,0.0239,2.2641,26,0,16,0,0.0870807692,
Wa.Ac.H.2,Wa.Ac,H,mix.high,2,W.acuminata,26,50,A.cupaniana,50,0.83,Wa.Ac.H.2.22,22,180,0.0745,2.2641,26,1,16,3,0.0870807692,
Wa.Ac.H.2,Wa.Ac,H,mix.high,2,W.acuminata,26,50,A.cupaniana,50,0.83,Wa.Ac.H.2.23,23,145,0.1008,2.2641,26,1,16,1,0.0870807692,
Wa.Ac.H.2,Wa.Ac,H,mix.high,2,W.acuminata,26,50,A.cupaniana,50,0.83,Wa.Ac.H.2.24,24,79,0.0198,2.2641,26,0,16,0,0.0870807692,
Wa.Ac.H.2,Wa.Ac,H,mix.high,2,W.acuminata,26,50,A.cupaniana,50,0.83,Wa.Ac.H.2.25,25,180,0.14,2.2641,26,1,16,4,0.0870807692,
Wa.Ac.H.2,Wa.Ac,H,mix.high,2,W.acuminata,26,50,A.cupaniana,50,0.83,Wa.Ac.H.2.26,26,144,0.13,2.2641,26,1,16,1,0.0870807692,
Wa.Ac.H.4,Wa.Ac,H,mix.high,4,W.acuminata,50,50,A.cupaniana,50,0.83,Wa.Ac.H.4.1,1,62,0.0025,2.1329,50,0,19,0,0.042658,
Wa.Ac.H.4,Wa.Ac,H,mix.high,4,W.acuminata,50,50,A.cupaniana,50,0.83,Wa.Ac.H.4.2,2,37,0.0012,2.1329,50,0,19,0,0.042658,
Wa.Ac.H.4,Wa.Ac,H,mix.high,4,W.acuminata,50,50,A.cupaniana,50,0.83,Wa.Ac.H.4.3,3,95,0.0087,2.1329,50,0,19,0,0.042658,
Wa.Ac.H.4,Wa.Ac,H,mix.high,4,W.acuminata,50,50,A.cupaniana,50,0.83,Wa.Ac.H.4.4,4,67,0.0125,2.1329,50,0,19,0,0.042658,
Wa.Ac.H.4,Wa.Ac,H,mix.high,4,W.acuminata,50,50,A.cupaniana,50,0.83,Wa.Ac.H.4.5,5,46,0.0083,2.1329,50,0,19,0,0.042658,
Wa.Ac.H.4,Wa.Ac,H,mix.high,4,W.acuminata,50,50,A.cupaniana,50,0.83,Wa.Ac.H.4.6,6,70,0.0057,2.1329,50,0,19,0,0.042658,
Wa.Ac.H.4,Wa.Ac,H,mix.high,4,W.acuminata,50,50,A.cupaniana,50,0.83,Wa.Ac.H.4.7,7,66,0.0196,2.1329,50,0,19,0,0.042658,
Wa.Ac.H.4,Wa.Ac,H,mix.high,4,W.acuminata,50,50,A.cupaniana,50,0.83,Wa.Ac.H.4.8,8,46,0.0022,2.1329,50,0,19,0,0.042658,
Wa.Ac.H.4,Wa.Ac,H,mix.high,4,W.acuminata,50,50,A.cupaniana,50,0.83,Wa.Ac.H.4.9,9,101,0.0327,2.1329,50,0,19,0,0.042658,
Wa.Ac.H.4,Wa.Ac,H,mix.high,4,W.acuminata,50,50,A.cupaniana,50,0.83,Wa.Ac.H.4.10,10,69,0.0063,2.1329,50,0,19,0,0.042658,
Wa.Ac.H.4,Wa.Ac,H,mix.high,4,W.acuminata,50,50,A.cupaniana,50,0.83,Wa.Ac.H.4.11,11,59,0.0072,2.1329,50,0,19,0,0.042658,
Wa.Ac.H.4,Wa.Ac,H,mix.high,4,W.acuminata,50,50,A.cupaniana,50,0.83,Wa.Ac.H.4.12,12,78,0.0386,2.1329,50,0,19,0,0.042658,
Wa.Ac.H.4,Wa.Ac,H,mix.high,4,W.acuminata,50,50,A.cupaniana,50,0.83,Wa.Ac.H.4.13,13,145,0.0241,2.1329,50,1,19,3,0.042658,
Wa.Ac.H.4,Wa.Ac,H,mix.high,4,W.acuminata,50,50,A.cupaniana,50,0.83,Wa.Ac.H.4.14,14,235,0.1713,2.1329,50,1,19,5,0.042658,
Wa.Ac.H.4,Wa.Ac,H,mix.high,4,W.acuminata,50,50,A.cupaniana,50,0.83,Wa.Ac.H.4.15,15,205,0.1386,2.1329,50,1,19,3,0.042658,
Wa.Ac.H.4,Wa.Ac,H,mix.high,4,W.acuminata,50,50,A.cupaniana,50,0.83,Wa.Ac.H.4.16,16,67,0.0116,2.1329,50,0,19,0,0.042658,
Wa.Ac.H.4,Wa.Ac,H,mix.high,4,W.acuminata,50,50,A.cupaniana,50,0.83,Wa.Ac.H.4.17,17,50,0.0089,2.1329,50,0,19,0,0.042658,
Wa.Ac.H.4,Wa.Ac,H,mix.high,4,W.acuminata,50,50,A.cupaniana,50,0.83,Wa.Ac.H.4.18,18,98,0.048,2.1329,50,0,19,0,0.042658,
Wa.Ac.H.4,Wa.Ac,H,mix.high,4,W.acuminata,50,50,A.cupaniana,50,0.83,Wa.Ac.H.4.19,19,131,0.0762,2.1329,50,0,19,0,0.042658,
Wa.Ac.H.4,Wa.Ac,H,mix.high,4,W.acuminata,50,50,A.cupaniana,50,0.83,Wa.Ac.H.4.20,20,86,0.0207,2.1329,50,1,19,3,0.042658,
Wa.Ac.H.4,Wa.Ac,H,mix.high,4,W.acuminata,50,50,A.cupaniana,50,0.83,Wa.Ac.H.4.21,21,156,0.0416,2.1329,50,1,19,1,0.042658,
Wa.Ac.H.4,Wa.Ac,H,mix.high,4,W.acuminata,50,50,A.cupaniana,50,0.83,Wa.Ac.H.4.22,22,123,0.048,2.1329,50,0,19,0,0.042658,
Wa.Ac.H.4,Wa.Ac,H,mix.high,4,W.acuminata,50,50,A.cupaniana,50,0.83,Wa.Ac.H.4.23,23,143,0.035,2.1329,50,0,19,0,0.042658,
Wa.Ac.H.4,Wa.Ac,H,mix.high,4,W.acuminata,50,50,A.cupaniana,50,0.83,Wa.Ac.H.4.24,24,75,0.006,2.1329,50,0,19,0,0.042658,
Wa.Ac.H.4,Wa.Ac,H,mix.high,4,W.acuminata,50,50,A.cupaniana,50,0.83,Wa.Ac.H.4.25,25,108,0.064,2.1329,50,0,19,0,0.042658,
Wa.Ac.H.4,Wa.Ac,H,mix.high,4,W.acuminata,50,50,A.cupaniana,50,0.83,Wa.Ac.H.4.26,26,155,0.0655,2.1329,50,1,19,4,0.042658,
Wa.Ac.H.4,Wa.Ac,H,mix.high,4,W.acuminata,50,50,A.cupaniana,50,0.83,Wa.Ac.H.4.27,27,195,0.1596,2.1329,50,1,19,9,0.042658,
Wa.Ac.H.4,Wa.Ac,H,mix.high,4,W.acuminata,50,50,A.cupaniana,50,0.83,Wa.Ac.H.4.28,28,180,0.1436,2.1329,50,1,19,12,0.042658,
Wa.Ac.H.4,Wa.Ac,H,mix.high,4,W.acuminata,50,50,A.cupaniana,50,0.83,Wa.Ac.H.4.29,29,140,0.0535,2.1329,50,1,19,1,0.042658,
Wa.Ac.H.4,Wa.Ac,H,mix.high,4,W.acuminata,50,50,A.cupaniana,50,0.83,Wa.Ac.H.4.30,30,166,0.1455,2.1329,50,1,19,1,0.042658,
Wa.Ac.H.4,Wa.Ac,H,mix.high,4,W.acuminata,50,50,A.cupaniana,50,0.83,Wa.Ac.H.4.31,31,116,0.0418,2.1329,50,1,19,1,0.042658,
Wa.Ac.H.4,Wa.Ac,H,mix.high,4,W.acuminata,50,50,A.cupaniana,50,0.83,Wa.Ac.H.4.32,32,72,0.016,2.1329,50,0,19,0,0.042658,
Wa.Ac.H.4,Wa.Ac,H,mix.high,4,W.acuminata,50,50,A.cupaniana,50,0.83,Wa.Ac.H.4.33,33,67,0.0107,2.1329,50,0,19,0,0.042658,
Wa.Ac.H.4,Wa.Ac,H,mix.high,4,W.acuminata,50,50,A.cupaniana,50,0.83,Wa.Ac.H.4.34,34,82,0.026,2.1329,50,0,19,0,0.042658,
Wa.Ac.H.4,Wa.Ac,H,mix.high,4,W.acuminata,50,50,A.cupaniana,50,0.83,Wa.Ac.H.4.35,35,64,0.0161,2.1329,50,0,19,0,0.042658,
Wa.Ac.H.4,Wa.Ac,H,mix.high,4,W.acuminata,50,50,A.cupaniana,50,0.83,Wa.Ac.H.4.36,36,36,0.0019,2.1329,50,0,19,0,0.042658,
Wa.Ac.H.4,Wa.Ac,H,mix.high,4,W.acuminata,50,50,A.cupaniana,50,0.83,Wa.Ac.H.4.37,37,104,0.021,2.1329,50,3,19,3,0.042658,
Wa.Ac.H.4,Wa.Ac,H,mix.high,4,W.acuminata,50,50,A.cupaniana,50,0.83,Wa.Ac.H.4.38,38,108,0.0261,2.1329,50,0,19,0,0.042658,
Wa.Ac.H.4,Wa.Ac,H,mix.high,4,W.acuminata,50,50,A.cupaniana,50,0.83,Wa.Ac.H.4.39,39,165,0.0687,2.1329,50,1,19,1,0.042658,
Wa.Ac.H.4,Wa.Ac,H,mix.high,4,W.acuminata,50,50,A.cupaniana,50,0.83,Wa.Ac.H.4.40,40,83,0.0265,2.1329,50,0,19,0,0.042658,
Wa.Ac.H.4,Wa.Ac,H,mix.high,4,W.acuminata,50,50,A.cupaniana,50,0.83,Wa.Ac.H.4.41,41,102,0.031,2.1329,50,0,19,0,0.042658,
Wa.Ac.H.4,Wa.Ac,H,mix.high,4,W.acuminata,50,50,A.cupaniana,50,0.83,Wa.Ac.H.4.42,42,64,0.0121,2.1329,50,0,19,0,0.042658,
Wa.Ac.H.4,Wa.Ac,H,mix.high,4,W.acuminata,50,50,A.cupaniana,50,0.83,Wa.Ac.H.4.43,43,60,0.0151,2.1329,50,0,19,0,0.042658,
Wa.Ac.H.4,Wa.Ac,H,mix.high,4,W.acuminata,50,50,A.cupaniana,50,0.83,Wa.Ac.H.4.44,44,60,0.0094,2.1329,50,0,19,0,0.042658,
Wa.Ac.H.4,Wa.Ac,H,mix.high,4,W.acuminata,50,50,A.cupaniana,50,0.83,Wa.Ac.H.4.45,45,202,0.1412,2.1329,50,1,19,10,0.042658,
Wa.Ac.H.4,Wa.Ac,H,mix.high,4,W.acuminata,50,50,A.cupaniana,50,0.83,Wa.Ac.H.4.46,46,197,0.0767,2.1329,50,1,19,5,0.042658,
Wa.Ac.H.4,Wa.Ac,H,mix.high,4,W.acuminata,50,50,A.cupaniana,50,0.83,Wa.Ac.H.4.47,47,190,0.0813,2.1329,50,1,19,3,0.042658,
Wa.Ac.H.4,Wa.Ac,H,mix.high,4,W.acuminata,50,50,A.cupaniana,50,0.83,Wa.Ac.H.4.48,48,140,0.0331,2.1329,50,0,19,0,0.042658,
Wa.Ac.H.4,Wa.Ac,H,mix.high,4,W.acuminata,50,50,A.cupaniana,50,0.83,Wa.Ac.H.4.49,49,172,0.0686,2.1329,50,1,19,7,0.042658,
Wa.Ac.H.4,Wa.Ac,H,mix.high,4,W.acuminata,50,50,A.cupaniana,50,0.83,Wa.Ac.H.4.50,50,65,0.0024,2.1329,50,0,19,0,0.042658,
Wa.Ac.H.5,Wa.Ac,H,mix.high,5,W.acuminata,36,50,A.cupaniana,50,0.83,Wa.Ac.H.5.1,1,69,0.0112,2.2572,36,0,11,0,0.0627,
Wa.Ac.H.5,Wa.Ac,H,mix.high,5,W.acuminata,36,50,A.cupaniana,50,0.83,Wa.Ac.H.5.2,2,95,0.031,2.2572,36,0,11,0,0.0627,
Wa.Ac.H.5,Wa.Ac,H,mix.high,5,W.acuminata,36,50,A.cupaniana,50,0.83,Wa.Ac.H.5.3,3,42,0.0194,2.2572,36,0,11,0,0.0627,
Wa.Ac.H.5,Wa.Ac,H,mix.high,5,W.acuminata,36,50,A.cupaniana,50,0.83,Wa.Ac.H.5.4,4,47,0.0238,2.2572,36,1,11,1,0.0627,
Wa.Ac.H.5,Wa.Ac,H,mix.high,5,W.acuminata,36,50,A.cupaniana,50,0.83,Wa.Ac.H.5.5,5,65,0.0172,2.2572,36,0,11,0,0.0627,
Wa.Ac.H.5,Wa.Ac,H,mix.high,5,W.acuminata,36,50,A.cupaniana,50,0.83,Wa.Ac.H.5.6,6,47,0.0159,2.2572,36,0,11,0,0.0627,
Wa.Ac.H.5,Wa.Ac,H,mix.high,5,W.acuminata,36,50,A.cupaniana,50,0.83,Wa.Ac.H.5.7,7,155,0.14,2.2572,36,1,11,1,0.0627,
Wa.Ac.H.5,Wa.Ac,H,mix.high,5,W.acuminata,36,50,A.cupaniana,50,0.83,Wa.Ac.H.5.8,8,180,0.17,2.2572,36,1,11,1,0.0627,
Wa.Ac.H.5,Wa.Ac,H,mix.high,5,W.acuminata,36,50,A.cupaniana,50,0.83,Wa.Ac.H.5.9,9,84,0.03,2.2572,36,0,11,0,0.0627,
Wa.Ac.H.5,Wa.Ac,H,mix.high,5,W.acuminata,36,50,A.cupaniana,50,0.83,Wa.Ac.H.5.10,10,75,0.01,2.2572,36,0,11,0,0.0627,
Wa.Ac.H.5,Wa.Ac,H,mix.high,5,W.acuminata,36,50,A.cupaniana,50,0.83,Wa.Ac.H.5.11,11,89,0.01,2.2572,36,0,11,0,0.0627,
Wa.Ac.H.5,Wa.Ac,H,mix.high,5,W.acuminata,36,50,A.cupaniana,50,0.83,Wa.Ac.H.5.12,12,178,0.1742,2.2572,36,1,11,2,0.0627,
Wa.Ac.H.5,Wa.Ac,H,mix.high,5,W.acuminata,36,50,A.cupaniana,50,0.83,Wa.Ac.H.5.13,13,50,0.0053,2.2572,36,0,11,0,0.0627,
Wa.Ac.H.5,Wa.Ac,H,mix.high,5,W.acuminata,36,50,A.cupaniana,50,0.83,Wa.Ac.H.5.14,14,73,0.0345,2.2572,36,0,11,0,0.0627,
Wa.Ac.H.5,Wa.Ac,H,mix.high,5,W.acuminata,36,50,A.cupaniana,50,0.83,Wa.Ac.H.5.15,15,110,0.0394,2.2572,36,0,11,0,0.0627,
Wa.Ac.H.5,Wa.Ac,H,mix.high,5,W.acuminata,36,50,A.cupaniana,50,0.83,Wa.Ac.H.5.16,16,111,0.0797,2.2572,36,0,11,0,0.0627,
Wa.Ac.H.5,Wa.Ac,H,mix.high,5,W.acuminata,36,50,A.cupaniana,50,0.83,Wa.Ac.H.5.17,17,117,0.058,2.2572,36,0,11,0,0.0627,
Wa.Ac.H.5,Wa.Ac,H,mix.high,5,W.acuminata,36,50,A.cupaniana,50,0.83,Wa.Ac.H.5.18,18,102,0.0305,2.2572,36,1,11,1,0.0627,
Wa.Ac.H.5,Wa.Ac,H,mix.high,5,W.acuminata,36,50,A.cupaniana,50,0.83,Wa.Ac.H.5.19,19,126,0.0928,2.2572,36,1,11,2,0.0627,
Wa.Ac.H.5,Wa.Ac,H,mix.high,5,W.acuminata,36,50,A.cupaniana,50,0.83,Wa.Ac.H.5.20,20,56,0.0102,2.2572,36,0,11,0,0.0627,
Wa.Ac.H.5,Wa.Ac,H,mix.high,5,W.acuminata,36,50,A.cupaniana,50,0.83,Wa.Ac.H.5.21,21,34,0.0074,2.2572,36,0,11,0,0.0627,
Wa.Ac.H.5,Wa.Ac,H,mix.high,5,W.acuminata,36,50,A.cupaniana,50,0.83,Wa.Ac.H.5.22,22,105,0.0843,2.2572,36,0,11,0,0.0627,
Wa.Ac.H.5,Wa.Ac,H,mix.high,5,W.acuminata,36,50,A.cupaniana,50,0.83,Wa.Ac.H.5.23,23,135,0.1166,2.2572,36,1,11,1,0.0627,
Wa.Ac.H.5,Wa.Ac,H,mix.high,5,W.acuminata,36,50,A.cupaniana,50,0.83,Wa.Ac.H.5.24,24,46,0.0037,2.2572,36,0,11,0,0.0627,
Wa.Ac.H.5,Wa.Ac,H,mix.high,5,W.acuminata,36,50,A.cupaniana,50,0.83,Wa.Ac.H.5.25,25,60,0.0134,2.2572,36,0,11,0,0.0627,
Wa.Ac.H.5,Wa.Ac,H,mix.high,5,W.acuminata,36,50,A.cupaniana,50,0.83,Wa.Ac.H.5.26,26,104,0.083,2.2572,36,0,11,0,0.0627,
Wa.Ac.H.5,Wa.Ac,H,mix.high,5,W.acuminata,36,50,A.cupaniana,50,0.83,Wa.Ac.H.5.27,27,65,0.02,2.2572,36,0,11,0,0.0627,
Wa.Ac.H.5,Wa.Ac,H,mix.high,5,W.acuminata,36,50,A.cupaniana,50,0.83,Wa.Ac.H.5.28,28,63,0.0237,2.2572,36,1,11,1,0.0627,
Wa.Ac.H.5,Wa.Ac,H,mix.high,5,W.acuminata,36,50,A.cupaniana,50,0.83,Wa.Ac.H.5.29,29,85,0.0153,2.2572,36,1,11,1,0.0627,
Wa.Ac.H.5,Wa.Ac,H,mix.high,5,W.acuminata,36,50,A.cupaniana,50,0.83,Wa.Ac.H.5.30,30,52,0.0085,2.2572,36,0,11,0,0.0627,
Wa.Ac.H.5,Wa.Ac,H,mix.high,5,W.acuminata,36,50,A.cupaniana,50,0.83,Wa.Ac.H.5.31,31,117,0.0982,2.2572,36,0,11,0,0.0627,
Wa.Ac.H.5,Wa.Ac,H,mix.high,5,W.acuminata,36,50,A.cupaniana,50,0.83,Wa.Ac.H.5.32,32,80,0.06,2.2572,36,0,11,0,0.0627,
Wa.Ac.H.5,Wa.Ac,H,mix.high,5,W.acuminata,36,50,A.cupaniana,50,0.83,Wa.Ac.H.5.33,33,70,0.04,2.2572,36,0,11,0,0.0627,
Wa.Ac.H.5,Wa.Ac,H,mix.high,5,W.acuminata,36,50,A.cupaniana,50,0.83,Wa.Ac.H.5.34,34,107,0.11,2.2572,36,0,11,0,0.0627,
Wa.Ac.H.5,Wa.Ac,H,mix.high,5,W.acuminata,36,50,A.cupaniana,50,0.83,Wa.Ac.H.5.35,35,180,0.25,2.2572,36,1,11,4,0.0627,
Wa.Ac.H.5,Wa.Ac,H,mix.high,5,W.acuminata,36,50,A.cupaniana,50,0.83,Wa.Ac.H.5.36,36,177,0.32,2.2572,36,1,11,3,0.0627,
Wa.Pa.H.2,Wa.Pa,H,mix.high,2,W.acuminata,22,50,P.airoides,50,0.83,Wa.Pa.H.2.1,1,47,0.0058,2.0716,22,0,2,0,0.0941636364,
Wa.Pa.H.2,Wa.Pa,H,mix.high,2,W.acuminata,22,50,P.airoides,50,0.83,Wa.Pa.H.2.2,2,75,0.0056,2.0716,22,0,2,0,0.0941636364,
Wa.Pa.H.2,Wa.Pa,H,mix.high,2,W.acuminata,22,50,P.airoides,50,0.83,Wa.Pa.H.2.3,3,95,0.083,2.0716,22,0,2,0,0.0941636364,
Wa.Pa.H.2,Wa.Pa,H,mix.high,2,W.acuminata,22,50,P.airoides,50,0.83,Wa.Pa.H.2.4,4,62,0.079,2.0716,22,0,2,0,0.0941636364,
Wa.Pa.H.2,Wa.Pa,H,mix.high,2,W.acuminata,22,50,P.airoides,50,0.83,Wa.Pa.H.2.5,5,74,0.0115,2.0716,22,0,2,0,0.0941636364,
Wa.Pa.H.2,Wa.Pa,H,mix.high,2,W.acuminata,22,50,P.airoides,50,0.83,Wa.Pa.H.2.6,6,60,0.0054,2.0716,22,0,2,0,0.0941636364,
Wa.Pa.H.2,Wa.Pa,H,mix.high,2,W.acuminata,22,50,P.airoides,50,0.83,Wa.Pa.H.2.7,7,85,0.0092,2.0716,22,0,2,0,0.0941636364,
Wa.Pa.H.2,Wa.Pa,H,mix.high,2,W.acuminata,22,50,P.airoides,50,0.83,Wa.Pa.H.2.8,8,115,0.0156,2.0716,22,0,2,0,0.0941636364,
Wa.Pa.H.2,Wa.Pa,H,mix.high,2,W.acuminata,22,50,P.airoides,50,0.83,Wa.Pa.H.2.9,9,130,0.0728,2.0716,22,0,2,0,0.0941636364,
Wa.Pa.H.2,Wa.Pa,H,mix.high,2,W.acuminata,22,50,P.airoides,50,0.83,Wa.Pa.H.2.10,10,82,0.0508,2.0716,22,0,2,0,0.0941636364,
Wa.Pa.H.2,Wa.Pa,H,mix.high,2,W.acuminata,22,50,P.airoides,50,0.83,Wa.Pa.H.2.11,11,105,0.0159,2.0716,22,1,2,1,0.0941636364,
Wa.Pa.H.2,Wa.Pa,H,mix.high,2,W.acuminata,22,50,P.airoides,50,0.83,Wa.Pa.H.2.12,12,175,0.0696,2.0716,22,0,2,0,0.0941636364,
Wa.Pa.H.2,Wa.Pa,H,mix.high,2,W.acuminata,22,50,P.airoides,50,0.83,Wa.Pa.H.2.13,13,200,0.2873,2.0716,22,7,2,1,0.0941636364,
Wa.Pa.H.2,Wa.Pa,H,mix.high,2,W.acuminata,22,50,P.airoides,50,0.83,Wa.Pa.H.2.14,14,125,0.2761,2.0716,22,0,2,0,0.0941636364,
Wa.Pa.H.2,Wa.Pa,H,mix.high,2,W.acuminata,22,50,P.airoides,50,0.83,Wa.Pa.H.2.15,15,130,0.1711,2.0716,22,0,2,0,0.0941636364,
Wa.Pa.H.2,Wa.Pa,H,mix.high,2,W.acuminata,22,50,P.airoides,50,0.83,Wa.Pa.H.2.16,16,163,0.156,2.0716,22,0,2,0,0.0941636364,
Wa.Pa.H.2,Wa.Pa,H,mix.high,2,W.acuminata,22,50,P.airoides,50,0.83,Wa.Pa.H.2.17,17,210,0.1304,2.0716,22,1,2,1,0.0941636364,
Wa.Pa.H.2,Wa.Pa,H,mix.high,2,W.acuminata,22,50,P.airoides,50,0.83,Wa.Pa.H.2.18,18,147,0.3565,2.0716,22,0,2,0,0.0941636364,
Wa.Pa.H.2,Wa.Pa,H,mix.high,2,W.acuminata,22,50,P.airoides,50,0.83,Wa.Pa.H.2.19,19,80,0.185,2.0716,22,0,2,0,0.0941636364,
Wa.Pa.H.2,Wa.Pa,H,mix.high,2,W.acuminata,22,50,P.airoides,50,0.83,Wa.Pa.H.2.20,20,123,0.02,2.0716,22,0,2,0,0.0941636364,
Wa.Pa.H.2,Wa.Pa,H,mix.high,2,W.acuminata,22,50,P.airoides,50,0.83,Wa.Pa.H.2.21,21,85,0.043,2.0716,22,0,2,0,0.0941636364,
Wa.Pa.H.2,Wa.Pa,H,mix.high,2,W.acuminata,22,50,P.airoides,50,0.83,Wa.Pa.H.2.22,22,90,0.022,2.0716,22,0,2,0,0.0941636364,
Wa.H.2,Wa,H,mono.high,2,W.acuminata,32,50,W.acuminata,50,NA,Wa.H.2.1,1,55,0.006,1.986,32,0,13,0,0.0620625,
Wa.H.2,Wa,H,mono.high,2,W.acuminata,32,50,W.acuminata,50,NA,Wa.H.2.2,2,45,0.0045,1.986,32,0,13,0,0.0620625,
Wa.H.2,Wa,H,mono.high,2,W.acuminata,32,50,W.acuminata,50,NA,Wa.H.2.3,3,40,0.0044,1.986,32,0,13,0,0.0620625,
Wa.H.2,Wa,H,mono.high,2,W.acuminata,32,50,W.acuminata,50,NA,Wa.H.2.4,4,87,0.0084,1.986,32,0,13,0,0.0620625,
Wa.H.2,Wa,H,mono.high,2,W.acuminata,32,50,W.acuminata,50,NA,Wa.H.2.5,5,57,0.0065,1.986,32,1,13,1,0.0620625,
Wa.H.2,Wa,H,mono.high,2,W.acuminata,32,50,W.acuminata,50,NA,Wa.H.2.6,6,23,0.0018,1.986,32,0,13,0,0.0620625,
Wa.H.2,Wa,H,mono.high,2,W.acuminata,32,50,W.acuminata,50,NA,Wa.H.2.7,7,45,0.0157,1.986,32,0,13,0,0.0620625,
Wa.H.2,Wa,H,mono.high,2,W.acuminata,32,50,W.acuminata,50,NA,Wa.H.2.8,8,78,0.0122,1.986,32,1,13,1,0.0620625,
Wa.H.2,Wa,H,mono.high,2,W.acuminata,32,50,W.acuminata,50,NA,Wa.H.2.9,9,95,0.0255,1.986,32,0,13,0,0.0620625,
Wa.H.2,Wa,H,mono.high,2,W.acuminata,32,50,W.acuminata,50,NA,Wa.H.2.10,10,85,0.0375,1.986,32,0,13,0,0.0620625,
Wa.H.2,Wa,H,mono.high,2,W.acuminata,32,50,W.acuminata,50,NA,Wa.H.2.11,11,102,0.0229,1.986,32,0,13,0,0.0620625,
Wa.H.2,Wa,H,mono.high,2,W.acuminata,32,50,W.acuminata,50,NA,Wa.H.2.12,12,97,0.0386,1.986,32,0,13,0,0.0620625,
Wa.H.2,Wa,H,mono.high,2,W.acuminata,32,50,W.acuminata,50,NA,Wa.H.2.13,13,125,0.33,1.986,32,1,13,3,0.0620625,
Wa.H.2,Wa,H,mono.high,2,W.acuminata,32,50,W.acuminata,50,NA,Wa.H.2.14,14,72,0.041,1.986,32,1,13,1,0.0620625,
Wa.H.2,Wa,H,mono.high,2,W.acuminata,32,50,W.acuminata,50,NA,Wa.H.2.15,15,80,0.1162,1.986,32,1,13,1,0.0620625,
Wa.H.2,Wa,H,mono.high,2,W.acuminata,32,50,W.acuminata,50,NA,Wa.H.2.16,16,85,0.0737,1.986,32,1,13,1,0.0620625,
Wa.H.2,Wa,H,mono.high,2,W.acuminata,32,50,W.acuminata,50,NA,Wa.H.2.17,17,108,0.0638,1.986,32,1,13,1,0.0620625,
Wa.H.2,Wa,H,mono.high,2,W.acuminata,32,50,W.acuminata,50,NA,Wa.H.2.18,18,177,0.2063,1.986,32,1,13,10,0.0620625,
